#label	feature	median difference	p-value
0	RNA_CLINT1	-835.9441999999999	1.4545280877352904e-09
0	MIR_hsa-mir-200b	-1133.5871930000003	1.4893175185983132e-09
0	METH_FAM199X	-0.2138125749438854	1.5798772435453956e-09
0	METH_ATP6AP2	-0.2715886686335531	1.7157310264809496e-09
0	METH_FTSJ1	-0.1605017699581215	1.7565937079477329e-09
0	METH_RPS6KA3	-0.2653947081915205	1.7773791233570932e-09
0	METH_BHLHB9	-0.09152262669537503	1.7773791233570932e-09
0	METH_LOC401588	-0.32925759196430404	1.7984041196829386e-09
0	METH_ZNF674	-0.32925759196430404	1.7984041196829386e-09
0	METH_OGT	-0.2916815648529595	1.8196713812744398e-09
0	RNA_HK2	-1148.1369	1.8411836216438416e-09
0	METH_ABCD1	-0.16936843817687552	2.1444254743039403e-09
0	METH_BCAP31	-0.16936843817687552	2.1444254743039403e-09
0	METH_FOXO4	-0.21298849698977473	2.169669416169404e-09
0	METH_MOSPD1	-0.16208729605266153	2.1952027548995708e-09
0	RNA_PRELID2	-107.27575000000002	2.300295081946732e-09
0	METH_CHM	-0.144294839308991	2.3273244660507048e-09
0	METH_ENOX2	-0.24073405163359513	2.3273244660507048e-09
0	RNA_MFSD2A	-212.28929999999997	2.354663120256849e-09
0	METH_LOC100133957	-0.2939822212186047	2.354663120256849e-09
0	METH_CD99L2	-0.4019873571273366	2.496117089887102e-09
0	METH_FOXD4L1	-0.0665843902418165	2.6152078961659503e-09
0	METH_RP2	-0.2977185179075671	2.739825400982435e-09
0	METH_ZBTB33	-0.346450003330699	2.9037494286695083e-09
0	MIR_hsa-mir-203b	-88.56568999999999	2.937661665040902e-09
0	METH_RPS6KA6	-0.352412844047595	2.937661665040902e-09
0	RNA_TPD52	-1579.49905	3.113091701126329e-09
0	METH_GSTM2	-0.051021858767831496	3.223202215035848e-09
0	RNA_CCDC68	-115.46289999999999	3.2607414091764854e-09
0	METH_APOO	-0.267267479794301	3.2607414091764854e-09
0	METH_CXorf58	-0.267267479794301	3.2607414091764854e-09
0	MIR_hsa-mir-7-1	-20.094992499999996	3.298706132200393e-09
0	METH_UPF3B	-0.3018961238165945	3.4152005680831618e-09
0	METH_PRPS2	-0.4215720546067781	3.660327074424077e-09
0	METH_ELK1	-0.31134869178845886	3.660327074424077e-09
0	RNA_CCNA2	-394.79975000000013	3.745779089399603e-09
0	METH_YIPF6	-0.32324239381222875	3.833171771140693e-09
0	MIR_hsa-mir-141	-628.07638	3.967993367050354e-09
0	MIR_hsa-mir-194-1	-3647.3541784999998	3.967993367050354e-09
0	METH_FBXL5	-0.0653742776835865	4.060426865365007e-09
0	METH_PXDC1	-0.08374430837510904	4.060426865365007e-09
0	MIR_hsa-mir-192	-19516.442259999996	4.107426166103225e-09
0	METH_MAGED2	-0.12322999217269448	4.107426166103225e-09
0	METH_CDKL5	-0.3730317202878036	4.3007747056994995e-09
0	METH_ZNF81	-0.15010556731060726	4.3007747056994995e-09
0	MIR_hsa-mir-3934	-1.180302	4.350479071437535e-09
0	MIR_hsa-mir-375	-18094.6054845	4.400742306515265e-09
0	METH_CCDC105	-0.06013732294091456	4.400742306515265e-09
0	METH_ACSL4	-0.2829703292781145	4.554946545169554e-09
0	METH_PPP1R3F	-0.1958648634085175	4.607506899806282e-09
0	METH_MSL3	-0.298106766358689	4.714404090083371e-09
0	METH_PHKA1	-0.26775492185926	4.823713116445632e-09
0	METH_LAS1L	-0.2967586556370127	4.992314641313421e-09
0	METH_MAP3K15	-0.2687758927443275	5.166644768239724e-09
0	METH_TMEM164	-0.35701332319409984	5.22606028628552e-09
0	METH_ZNF449	-0.290670676021689	5.286140377073166e-09
0	METH_ZNF75D	-0.290670676021689	5.286140377073166e-09
0	METH_DUSP9	-0.09383201455014256	5.660986220759419e-09
0	METH_HMGN5	-0.17625040979720935	6.201222319500375e-09
0	METH_SH3BGRL	-0.17625040979720935	6.201222319500375e-09
0	METH_G6PD	-0.304647941925195	6.563993545568512e-09
0	METH_IKBKG	-0.304647941925195	6.563993545568512e-09
0	RNA_ATP8B1	-1531.4835500000004	6.714810087001375e-09
0	METH_SLC16A2	-0.3528592647860677	7.10674669141186e-09
0	RNA_UGT8	-410.4237499999999	7.187761368215807e-09
0	METH_RLIM	-0.15247347529281702	7.3524938973048815e-09
0	METH_SNORD61	-0.18492667234509252	7.436231149546991e-09
0	METH_SLC9A7	-0.3767959307879482	7.606496887510153e-09
0	METH_CHST7	-0.23578513141777901	7.693045383999185e-09
0	METH_NKRF	-0.2956881971389191	7.86902444008996e-09
0	METH_UBL4A	-0.29003285795506145	7.86902444008996e-09
0	METH_CETN2	-0.2177739253885515	8.326270745215783e-09
0	METH_NSDHL	-0.2177739253885515	8.326270745215783e-09
0	METH_ZXDA	-0.24263827498978197	8.516313441347894e-09
0	METH_BRWD3	-0.27103361503132395	8.710570612432513e-09
0	RNA_GNPNAT1	-511.6701499999999	9.010057168197517e-09
0	METH_OPHN1	-0.3231652006623849	9.010057168197517e-09
0	METH_EMD	-0.3026264730863495	9.63935527996338e-09
0	RNA_BCL10	-227.53409999999997	9.748310549167479e-09
0	METH_TAF1	-0.16831648701606655	1.0082407660273183e-08
0	METH_LINC00471	-0.07407049972468355	1.1278400086023556e-08
0	METH_SPACA5	-0.3169131291687686	1.1278400086023556e-08
0	METH_ZNF182	-0.3169131291687686	1.1278400086023556e-08
0	RNA_TMEM54	-1600.6515000000004	1.2061013120285794e-08
0	METH_ARMCX5	-0.2375934283189807	1.2196478899131359e-08
0	METH_SPIN2B	-0.24700308883620803	1.2471859904162473e-08
0	METH_SLC9A6	-0.214662231149731	1.2471859904162473e-08
0	METH_UXT	-0.20617477403636247	1.3334743591626766e-08
0	METH_SMIM10L2B	-0.167831079234336	1.378766370730525e-08
0	METH_KCNAB3	-0.04081668033424246	1.4414864255937414e-08
0	METH_CENPI	-0.29857763559752	1.490336567001872e-08
0	RNA_CALML4	-533.93625	1.5753486404407256e-08
0	METH_TAB3	-0.23756643599389746	1.592907460589735e-08
0	RNA_GMDS	-1021.3908999999999	1.610656303327146e-08
0	METH_KRBOX4	-0.146875226536259	1.6285971600012456e-08
0	METH_SLC35A2	-0.2748171292736432	1.6650629814607142e-08
0	METH_NDUFB11	-0.3149276513850528	1.7023212621415462e-08
0	METH_RBM10	-0.3149276513850528	1.7023212621415462e-08
0	METH_ZMYM3	-0.14793044194475097	1.799044197013694e-08
0	METH_TRANK1	-0.05253667644396842	1.8596174697561532e-08
0	METH_RGAG4	-0.129856487932705	1.9010949456957967e-08
0	METH_NDUFA1	-0.19445944254438052	1.9434701022068185e-08
0	MIR_hsa-mir-942	-6.103752	1.965000170902592e-08
0	METH_DNM2	-0.012471725377977472	2.030989036310308e-08
0	METH_FAM120C	-0.40657070108127746	2.122329272270062e-08
0	METH_FANCB	-0.35406797177319843	2.1934389750947824e-08
0	METH_MOSPD2	-0.35406797177319843	2.1934389750947824e-08
0	METH_MIR199A2	-0.0754700923803896	2.217652124704365e-08
0	MIR_hsa-mir-3127	-3.850200000000001	2.3684728945468197e-08
0	RNA_MOBKL2B	-242.33060000000012	2.4475705847053288e-08
0	METH_IGBP1	-0.12614023962664	2.4475705847053288e-08
0	METH_SLC10A3	-0.19255613409761047	2.4475705847053288e-08
0	METH_PGK1	-0.27864361619003797	2.4745017300345885e-08
0	RNA_PRC1	-454.8433000000002	2.501720375683037e-08
0	METH_EBP	-0.2578032651439856	2.6135297942378646e-08
0	METH_WDR45	-0.35703817759952716	2.6135297942378646e-08
0	METH_LOC644145	-0.06652697632407256	2.730182158909159e-08
0	RNA_LARP1B	-136.05444999999997	2.760125537730009e-08
0	METH_LACTB	-0.04460399722592301	2.760125537730009e-08
0	METH_SRPX	-0.2964383185649764	2.8209712510243886e-08
0	METH_FAM58A	-0.28728373835723353	2.8209712510243886e-08
0	METH_MECP2	-0.23084655210586746	2.8518801742272152e-08
0	RNA_CCDC109A	-553.4892	2.883117588788309e-08
0	METH_HCFC1	-0.08928862715122068	2.883117588788309e-08
0	METH_TMEM187	-0.08928862715122068	2.883117588788309e-08
0	METH_ZNF106	-0.05632479472185459	2.914686871291807e-08
0	METH_PRRG1	-0.32227821934410494	2.9465914317741583e-08
0	METH_PIH1D3	-0.28419588437768556	2.978834714042071e-08
0	METH_NUP62CL	-0.28419588437768556	2.978834714042071e-08
0	RNA_NOS2	-862.704	3.0114201959934825e-08
0	METH_BEX5	-0.1830249891355275	3.145254890001205e-08
0	METH_STAG2	-0.26772491590246417	3.2143184210535324e-08
0	RNA_CDS1	-252.75654999999995	3.249399614340009e-08
0	METH_TBC1D25	-0.36555661671307776	3.284852097258072e-08
0	METH_OTUD5	-0.31717322358758715	3.3934754679610566e-08
0	RNA_NUSAP1	-421.8539999999999	3.467818162732476e-08
0	METH_AMER1	-0.23019904908245348	3.5823023026464214e-08
0	METH_TFE3	-0.18006602415752954	3.700448473134062e-08
0	METH_ZNF677	-0.113050719537088	3.781302790929434e-08
0	RNA_TSIX	-28.2183	3.8223698315117943e-08
0	RNA_KLF4	-825.6994	3.9481829004115764e-08
0	METH_DNM3	-0.09885511058052043	3.9481829004115764e-08
0	METH_PLXNA3	-0.3811915723162217	4.034279446962452e-08
0	MIR_hsa-mir-576	-4.2634565	4.0780076636624646e-08
0	METH_BRCC3	-0.3667042332329952	4.0780076636624646e-08
0	METH_MTCP1	-0.3667042332329952	4.0780076636624646e-08
0	METH_CMC4	-0.3667042332329952	4.0780076636624646e-08
0	MIR_hsa-mir-219a-1	-1.2916054999999997	4.166847084530539e-08
0	RNA_MAPK6	-404.6830500000001	4.2119676647731626e-08
0	METH_FBN2	-0.12644492138635655	4.257561818722202e-08
0	METH_CUL4B	-0.3998865544100706	4.5413440865960096e-08
0	METH_AIFM1	-0.06821655733396148	4.590390408333652e-08
0	RNA_PLK4	-93.56139999999999	4.6900282595272415e-08
0	METH_UTP14A	-0.280996844362367	4.791761248383817e-08
0	METH_CXorf40B	-0.22943874286307678	4.791761248383817e-08
0	METH_LOC100272228	-0.22943874286307678	4.791761248383817e-08
0	RNA_TCF7L2	-343.25744999999995	4.948382415950318e-08
0	METH_NUDT11	-0.19900045865424304	5.001683663382307e-08
0	RNA_INSC	-14.87115	5.0285425538867065e-08
0	RNA_NAT1	-89.31125	5.220508109129953e-08
0	METH_RBMX2	-0.19634856868614703	5.220508109129953e-08
0	RNA_TFG	-317.9051999999997	5.333371872003969e-08
0	METH_GABRG3	-0.08632945947385351	5.333371872003969e-08
0	METH_RIPPLY3	-0.06902038234045149	5.5662368113166074e-08
0	METH_GPR173	-0.14905236237850905	5.686334467340719e-08
0	METH_C1GALT1C1	-0.2696607325335778	5.808941466181959e-08
0	RNA_CDCA8	-320.98614999999995	5.934108422142729e-08
0	RNA_CATSPERB	-14.397649999999999	5.997667968956074e-08
0	METH_TSPAN6	-0.09406074670199704	6.126771914903765e-08
0	RNA_RNF138	-164.48614999999995	6.258566688706986e-08
0	MIR_hsa-mir-15b	-78.81801799999997	6.258566688706986e-08
0	RNA_CASP5	-73.46445	6.325490011244304e-08
0	METH_RBBP7	-0.08760053558965247	6.325490011244304e-08
0	METH_PDZD4	-0.14373378850971097	6.393106421116415e-08
0	METH_ZNF630	-0.18425379234688655	6.530446289796124e-08
0	METH_PRKY	-0.15160904843173098	6.600183809282551e-08
0	METH_JADE3	-0.27854942889434053	6.6706425386933e-08
0	METH_PRICKLE3	-0.07514339265507808	6.886418336072121e-08
0	METH_NAA10	-0.15024223704116302	6.959834602953078e-08
0	RNA_ELOVL6	-224.70280000000002	7.108948416755878e-08
0	METH_HSPG2	-0.010153583221650497	7.108948416755878e-08
0	RNA_PBK	-225.82920000000001	7.33843671238163e-08
0	METH_PCDH19	-0.15946609902356296	7.33843671238163e-08
0	METH_PORCN	-0.30632027701168996	7.575093069773828e-08
0	METH_MPDU1	-0.030974726122068086	7.655608567066265e-08
0	METH_NETO1	-0.09095808186925813	7.986038646801551e-08
0	METH_MORF4L2	-0.17705551250651402	8.156391669852822e-08
0	METH_GPR101	-0.10546166776329147	8.242882520268165e-08
0	METH_RBM3	-0.13777572663446552	8.418536449794144e-08
0	MIR_hsa-mir-190a	-2.6902025	8.507717198522759e-08
0	METH_HPRT1	-0.30846028901549605	8.597812389880085e-08
0	RNA_E2F2	-129.04514999999998	8.96751980250575e-08
0	RNA_TRIM40	-23.335	8.96751980250575e-08
0	METH_ARAF	-0.20973633151528753	9.06232463335056e-08
0	METH_XIAP	-0.21556865982900159	9.451340413947701e-08
0	MIR_hsa-mir-629	-29.88503949999999	9.753661732568667e-08
0	METH_TMSB4XP8	-0.18128381261930887	9.753661732568667e-08
0	METH_TMSB4X	-0.18128381261930887	9.753661732568667e-08
0	RNA_LRRC16A	-317.9202	9.960387454081634e-08
0	METH_CDO1	-0.04323782377499508	1.0171351398540117e-07
0	METH_ZNF41	-0.3120343839985169	1.0606330611729384e-07
0	METH_PQBP1	-0.2879250259257695	1.0830518210453918e-07
0	METH_TIMM17B	-0.2879250259257695	1.0830518210453918e-07
0	METH_GPC3	-0.190631761707322	1.0944325008684494e-07
0	RNA_ETHE1	-630.2760999999998	1.1059288750197706e-07
0	METH_SYTL4	-0.22423979186226103	1.1059288750197706e-07
0	METH_PLP2	-0.37314207867791827	1.1530941555681764e-07
0	METH_SYP	-0.27124197758877416	1.1530941555681764e-07
0	METH_STK26	-0.33003767725279276	1.2275106439751683e-07
0	RNA_SKA1	-87.95830000000001	1.2664407523234832e-07
0	METH_GRIPAP1	-0.18886204413379298	1.3202098162487002e-07
0	METH_TIMM8A	-0.09006803257505352	1.3202098162487002e-07
0	METH_KIAA0895L	-0.06834510119101495	1.3905325767902118e-07
0	METH_IRAK1	-0.36224900865136894	1.4196646007617647e-07
0	METH_MIR718	-0.36224900865136894	1.4196646007617647e-07
0	METH_MID2	-0.3141577020909445	1.479709920625339e-07
0	METH_ATP6AP1	-0.05383429992844202	1.4951007973272875e-07
0	RNA_STS	-159.28969999999998	1.5263483582533292e-07
0	METH_BNIP3	-0.05616370567668749	1.5263483582533292e-07
0	RNA_ARHGAP11A	-330.6096500000001	1.6239272279620283e-07
0	METH_INGX	-0.40006623816476916	1.6239272279620283e-07
0	METH_PHF8	-0.33755514426488503	1.6407661929091004e-07
0	RNA_F3	-476.7392	1.692302275517684e-07
0	METH_MIR1826	-0.03646157602071942	1.692302275517684e-07
0	METH_EFNB1	-0.1474944622189363	1.692302275517684e-07
0	METH_WNK3	-0.07300654944061014	1.7454018331729465e-07
0	METH_MAGT1	-0.12002661843594298	1.7454018331729465e-07
0	RNA_COX5A	-729.1999000000001	1.7634569775335618e-07
0	RNA_FUT4	-505.48640000000023	1.7816926243899032e-07
0	METH_SHROOM4	-0.20400612993444903	1.8001105114595842e-07
0	RNA_TPMT	-373.46270000000004	1.8187123924973906e-07
0	METH_FHL1	-0.0918784052455	1.837500037436411e-07
0	RNA_CLCA4	-98.8128	1.8660337240872648e-07
0	RNA_DDAH1	-692.1109999999999	1.8949955006604383e-07
0	METH_RGS10	-0.01620812415825998	1.974367079315767e-07
0	RNA_MYO5C	-466.58695	1.9947065419328648e-07
0	METH_LAGE3	-0.41116305144549203	2.0152484497330612e-07
0	METH_ELF4	-0.24085882974168002	2.035994742452871e-07
0	METH_ZNF569	-0.09521582829808706	2.0569473776381992e-07
0	METH_ZNF570	-0.09521582829808706	2.0569473776381992e-07
0	METH_LOC121952	-0.015179988373697051	2.1210631838665659e-07
0	RNA_RBM47	-672.4973499999996	2.1648754710430247e-07
0	METH_FMR1-AS1	-0.1034659504828685	2.2095616593483612e-07
0	METH_FMR1	-0.1034659504828685	2.2095616593483612e-07
0	METH_RAP2C	-0.19810456282878136	2.232237695032098e-07
0	RNA_KIAA0101	-200.55629999999996	2.3016231269382074e-07
0	RNA_PLS1	-1177.8581000000004	2.3016231269382074e-07
0	RNA_ABHD3	-295.28285000000005	2.3252112594183796e-07
0	METH_RSPH6A	-0.04850276279513699	2.397385475684151e-07
0	METH_PDK3	-0.39438381700707426	2.4219209679440066e-07
0	METH_AGK	-0.044039059935970015	2.446698961814333e-07
0	METH_ATG4A	-0.22796612483524523	2.4717217633300774e-07
0	METH_PSMD10	-0.22796612483524523	2.4717217633300774e-07
0	RNA_TK1	-595.0896499999999	2.5225111186128873e-07
0	RNA_ESCO2	-131.64895	2.7359367775083123e-07
0	RNA_KIF11	-332.44875	2.7359367775083123e-07
0	METH_CTPS2	-0.08274279600958745	2.84908828847227e-07
0	RNA_DEPDC1	-126.88999999999993	2.907345699765164e-07
0	RNA_F2RL1	-551.3538999999998	2.996893981820293e-07
0	METH_ARMCX3	-0.09973320364431298	2.996893981820293e-07
0	RNA_RRM2	-648.6675500000001	3.027330912780371e-07
0	METH_CCDC86	-0.04553438045977154	3.152090653001211e-07
0	RNA_TDG	-84.74090000000001	3.216317732366142e-07
0	RNA_CENPK	-74.49924999999999	3.248903255141182e-07
0	METH_HTR1A	-0.07290373252143856	3.248903255141182e-07
0	METH_FAM153C	-0.048039216035106413	3.315033106613956e-07
0	METH_SOX3	-0.08691194594948293	3.4166702228350353e-07
0	METH_LOC729609	-0.21666702724148296	3.5568751940768424e-07
0	METH_CXorf40A	-0.3356372155487377	3.665656627621343e-07
0	METH_LOC100131434	-0.3356372155487377	3.665656627621343e-07
0	RNA_NCAPG	-203.09855000000005	3.8157035847301006e-07
0	RNA_FAR1	-225.74194999999986	3.8541315042913585e-07
0	RNA_ALAS1	-403.96984999999995	3.932110831790472e-07
0	METH_AKAP10	-0.048758979285554505	3.932110831790472e-07
0	RNA_C5orf32	-696.8915999999999	4.092662110891983e-07
0	METH_LOC158381	-0.03638610257233643	4.1337776520856403e-07
0	RNA_ABCD3	-312.3577	4.1752915842632346e-07
0	METH_ARL10	-0.17420774540625095	4.4329513696678646e-07
0	RNA_ATP1B1	-3288.396050000001	4.477359734050612e-07
0	MIR_hsa-mir-25	-2306.485068499999	4.5221970940482215e-07
0	RNA_BAK1	-251.73810000000003	4.5674674296272033e-07
0	RNA_CHP	-623.1069000000002	4.5674674296272033e-07
0	RNA_LRRC1	-145.14745000000005	4.752959367997381e-07
0	RNA_LRRC59	-1068.055550000001	4.752959367997381e-07
0	RNA_C14orf129	-581.42355	4.800455526077901e-07
0	RNA_NDUFA9	-605.06365	4.848409290803424e-07
0	METH_PCSK1N	-0.1666787717771735	4.848409290803424e-07
0	METH_VMA21	-0.18224429995597097	4.896824895386207e-07
0	METH_SMS	-0.32909402859821	4.995058744299122e-07
0	RNA_C11orf86	-17.84785	5.044885643323413e-07
0	METH_WRAP73	-0.061159545413359995	5.044885643323413e-07
0	METH_HDAC6	-0.2483992749617184	5.095191692227482e-07
0	METH_ZDHHC9	-0.22136033732682275	5.095191692227482e-07
0	METH_PHF6	-0.2369260570529438	5.301296441220396e-07
0	RNA_CKMT1B	-1084.23565	5.354065375098087e-07
0	RNA_TMEM30B	-423.34619999999995	5.407340590644933e-07
0	METH_RAB8A	-0.017112669996493524	5.407340590644933e-07
0	METH_RBMX	-0.13359475590170355	5.461126750155705e-07
0	RNA_SH3RF2	-256.4314999999999	5.625598132311771e-07
0	RNA_RCOR1	-260.27925000000005	5.681475515553195e-07
0	MIR_hsa-mir-183	-3287.179670999999	5.794839826896608e-07
0	METH_GABRQ	-0.1630112892399994	5.794839826896608e-07
0	METH_CNTNAP5	-0.055266778710788556	5.85233662489577e-07
0	RNA_HN1	-851.3639499999995	5.910383169868384e-07
0	RNA_TC2N	-481.34635000000003	5.910383169868384e-07
0	METH_OCRL	-0.06230818971523881	5.910383169868384e-07
0	RNA_TYMS	-351.80755	5.968984505538387e-07
0	RNA_GTF2A2	-141.89315	6.087871945040772e-07
0	RNA_IDH3A	-377.32264999999984	6.148168358597621e-07
0	METH_MIER2	-0.030883613225181517	6.148168358597621e-07
0	METH_HSD17B10	-0.0809848289020593	6.270492686598538e-07
0	RNA_DNAJC22	-95.87515000000002	6.395161034437745e-07
0	METH_ADD2	-0.19072763138245707	6.395161034437745e-07
0	METH_SMARCA1	-0.1309974710798355	6.522216475231067e-07
0	METH_IDH3G	-0.274914768784368	6.522216475231067e-07
0	METH_SSR4	-0.274914768784368	6.522216475231067e-07
0	METH_GLT8D2	-0.158480829012142	6.586653021884086e-07
0	METH_EOMES	-0.093071387335248	6.850588121049382e-07
0	MIR_hsa-mir-186	-64.62876999999997	6.986348598917295e-07
0	METH_MTM1	-0.2183566272087395	7.194861175270896e-07
0	RNA_RHOV	-84.88954999999999	7.265688272464483e-07
0	METH_SCML1	-0.25972545438657996	7.265688272464483e-07
0	RNA_TNFRSF11A	-226.00059999999996	7.33718686550886e-07
0	RNA_LOC729082	-112.49194999999997	7.482223009882023e-07
0	MIR_hsa-mir-130b	-14.592398499999998	7.482223009882023e-07
0	MIR_hsa-mir-425	-127.87144	7.55577292929281e-07
0	METH_GPC2	-0.027603281607892993	7.55577292929281e-07
0	METH_STAG3	-0.027603281607892993	7.55577292929281e-07
0	METH_MPP1	-0.1380818003001895	7.55577292929281e-07
0	METH_NKX2-6	-0.0909981734732701	7.630019081589938e-07
0	RNA_CLDN12	-655.8158000000001	7.704967785496964e-07
0	RNA_OIP5	-50.8031	7.856998396827994e-07
0	METH_MTMR1	-0.24260467611140074	7.856998396827994e-07
0	METH_GEMIN8	-0.023535884152729447	8.169774386245029e-07
0	RNA_XIST	-2113.04335	8.249822524703041e-07
0	METH_ZNF75A	-0.08005564044381541	8.249822524703041e-07
0	RNA_CKMT1A	-326.1749	8.494524952548371e-07
0	METH_FGF2	-0.06489221240122545	8.577634719695396e-07
0	RNA_PTPRH	-362.41975	8.831688968900053e-07
0	METH_FIGNL1	-0.0645315280952955	8.831688968900053e-07
0	RNA_RAD51	-113.83940000000001	8.917972455338453e-07
0	METH_LHX8	-0.07289655287010399	9.092980935959998e-07
0	METH_FAM3A	-0.1717263060693835	9.092980935959998e-07
0	RNA_MAD2L1	-282.6893	9.638072829169038e-07
0	MIR_hsa-mir-582	-89.035316	9.731927449852285e-07
0	METH_RENBP	-0.061441123444737955	9.92228309675718e-07
0	METH_H2AFY	-0.044140264503215954	1.0018799980159187e-06
0	METH_RPL10	-0.225423164058491	1.0018799980159187e-06
0	METH_HMGB3	-0.11674988265821351	1.0214552019217888e-06
0	METH_RNF113A	-0.20513099621344402	1.0413982760426744e-06
0	RNA_ZC3H12A	-470.30174999999997	1.0515098282853356e-06
0	RNA_SLC35A3	-270.6712	1.0617158387990608e-06
0	METH_NRK	-0.12381256773712657	1.0617158387990608e-06
0	RNA_DLGAP5	-182.5347999999999	1.0720171526050604e-06
